,1,2,3,4,5,6,7,8,9,10,11,12
0.865,351.6374176,1399344732,746084707.8,451810508.3,306765242.3,221774388.4,171271705.6,133225087.6,108274053,90899809.98,76788783.69,66141251.37
0.87,354.4916542,1399947795,745995259.2,459893023,310961017.5,224340900.8,171016590.2,134651472.6,108879282.1,91611264.2,77818411.28,66984649.53
0.875,357.986662,1448692106,759976510.1,464462169.6,316306009.6,226669319.4,172868790.1,136158006.3,110851538.3,92089494.21,78572639,67697348.33
0.88,363.308055,1447501904,767902815.5,468882222.3,317488780.7,230401677.4,175184344.5,136826785.5,111827052.9,93766168.26,79434651.52,68763113.98
0.885,370.7774127,1443872614,779843182.4,471704689.1,320292845,232890406.8,177031235.5,139033874.3,113962570.9,94324303.68,80520374.16,69446883.76
0.89,383.263601,1474891732,785985661.9,475785844.1,323527136.5,236118313.5,178994272.2,141288261.9,115126944.9,96316590.03,81700798.52,70225267.2
0.895,381.7386397,1494431325,800481770,480686657.8,326043424.3,239071049.5,181037982.8,142878878.3,116390176.7,97121897.2,82783891.42,71300204.38
0.9,382.6183979,1498040863,801893708.6,482698348.2,331349386.3,240876221,183195471.7,144215259.7,117424129.7,98146167.61,83996036.38,71930485.28
0.905,396.7643913,1511233038,809341212.8,493753539.8,332934786.9,243421149.1,184550559.6,145969220.2,118676747.4,99179471.42,84148420.46,73101446.08
0.91,398.8032365,1519898166,814676471.3,497879882.8,334822160.8,246185437.7,187029703.9,146930595.6,120272815.7,100949706.2,85490045.89,74001668.11
0.915,396.2344372,1514903863,834166382.2,505179716.6,340202358.4,248775508.4,188906889.5,150147991.3,122220142,101661297.4,86697815.64,75023423.12
